num_client;actif;date_inscription;A_ete_parraine;Genre;date_naissance;inscrit_NL;age_client;an_mois_inscription;client_sans_commande
ID_158600;1;03/11/2016;OUI;Femme;20/04/1965;0;59;2016_11;0
ID_158619;1;03/11/2016;OUI;Femme;09/05/1975;1;49;2016_11;0
ID_158674;1;03/11/2016;OUI;Femme;08/04/1969;1;55;2016_11;0
ID_158809;1;03/11/2016;NON;Homme;24/03/1970;1;54;2016_11;0
ID_158983;1;03/11/2016;OUI;Femme;07/04/1972;1;52;2016_11;0
ID_159207;1;03/11/2016;OUI;Femme;29/08/1975;1;49;2016_11;0
ID_159211;1;03/11/2016;OUI;Femme;10/08/1955;1;69;2016_11;0
ID_159414;1;03/11/2016;OUI;Femme;12/08/1973;1;51;2016_11;1
ID_159530;1;03/11/2016;OUI;Femme;05/01/1964;1;60;2016_11;1
ID_159673;1;03/11/2016;OUI;Femme;17/06/1948;1;76;2016_11;0
ID_1598;1;14/03/2013;NON;Femme;23/07/1964;1;60;2013_03;1
ID_159818;1;03/11/2016;OUI;Femme;01/01/1971;1;53;2016_11;1
ID_160003;1;03/11/2016;OUI;Femme;10/03/1960;1;64;2016_11;0
ID_160205;1;03/11/2016;OUI;Femme;02/11/1955;1;69;2016_11;0
ID_160323;1;03/11/2016;OUI;Femme;20/02/1962;1;62;2016_11;0
ID_160359;1;03/11/2016;OUI;Femme;06/05/1960;1;64;2016_11;0
ID_160522;1;03/11/2016;OUI;Femme;25/06/1974;1;50;2016_11;1
ID_160646;1;03/11/2016;OUI;Femme;02/09/1950;1;74;2016_11;0
ID_160658;1;03/11/2016;OUI;Femme;10/04/1975;1;49;2016_11;0
ID_160826;1;03/11/2016;OUI;Femme;29/03/1969;1;55;2016_11;0
ID_161031;1;04/11/2016;OUI;Femme;03/09/1954;1;70;2016_11;0
ID_161052;1;04/11/2016;NON;Femme;25/01/1963;1;61;2016_11;0
ID_161099;1;04/11/2016;OUI;Femme;16/09/1964;1;60;2016_11;0
ID_161231;1;04/11/2016;OUI;Femme;21/07/1957;1;67;2016_11;0
ID_161377;1;04/11/2016;NON;Femme;04/10/1975;1;49;2016_11;0
ID_161401;1;04/11/2016;OUI;Femme;14/05/1971;0;53;2016_11;1
ID_161910;1;04/11/2016;OUI;Femme;26/11/1947;1;77;2016_11;0
ID_162048;1;05/11/2016;OUI;Femme;22/06/1955;1;69;2016_11;0
ID_162078;1;05/11/2016;OUI;Femme;12/06/1955;1;69;2016_11;0
ID_162891;1;05/11/2016;OUI;Homme;02/10/1957;1;67;2016_11;0
ID_162937;1;05/11/2016;OUI;Femme;26/09/1957;1;67;2016_11;0
ID_162939;1;05/11/2016;OUI;Homme;12/06/1979;1;45;2016_11;0
ID_162995;1;05/11/2016;OUI;Femme;24/03/1971;1;53;2016_11;0
ID_163000;1;05/11/2016;OUI;Femme;10/07/1956;1;68;2016_11;0
ID_163017;1;05/11/2016;OUI;Homme;27/05/1965;1;59;2016_11;0
ID_163027;1;05/11/2016;OUI;Femme;11/07/1966;0;58;2016_11;1
ID_163059;1;05/11/2016;OUI;Femme;08/01/1951;1;73;2016_11;0
ID_163161;1;05/11/2016;OUI;Femme;05/01/1971;1;53;2016_11;0
ID_163375;1;05/11/2016;NON;Femme;21/05/1977;1;47;2016_11;0
ID_163381;1;05/11/2016;OUI;Femme;05/05/1965;1;59;2016_11;0
ID_163420;1;05/11/2016;OUI;Femme;29/04/1971;1;53;2016_11;0
ID_163443;1;05/11/2016;OUI;Femme;19/09/1967;1;57;2016_11;0
ID_163484;1;05/11/2016;OUI;Femme;25/06/1980;1;44;2016_11;0
ID_163720;1;05/11/2016;OUI;Femme;25/05/1950;0;74;2016_11;0
ID_163746;1;05/11/2016;OUI;Femme;21/06/1968;1;56;2016_11;0
ID_163954;1;06/11/2016;NON;Femme;04/03/1963;1;61;2016_11;0
ID_164069;1;06/11/2016;OUI;Femme;05/06/1978;0;46;2016_11;0
ID_164090;1;06/11/2016;OUI;Femme;13/07/1961;1;63;2016_11;0
ID_164105;1;06/11/2016;OUI;Homme;13/05/1971;1;53;2016_11;0
ID_164348;1;06/11/2016;OUI;Femme;16/06/1963;1;61;2016_11;0
ID_164364;1;06/11/2016;OUI;Femme;25/01/1963;1;61;2016_11;0
ID_164446;1;06/11/2016;;Femme;22/04/1944;0;80;2016_11;0
ID_164645;1;06/11/2016;OUI;Femme;08/09/1947;1;77;2016_11;0
ID_164663;1;06/11/2016;OUI;Femme;20/09/1969;1;55;2016_11;0
ID_164682;1;06/11/2016;OUI;Femme;26/07/1958;0;66;2016_11;1
ID_164687;1;06/11/2016;OUI;Femme;19/08/1963;1;61;2016_11;0
ID_164727;1;06/11/2016;OUI;Femme;02/09/1973;1;51;2016_11;0
ID_164932;1;06/11/2016;OUI;Femme;07/04/1980;1;44;2016_11;1
ID_164968;1;06/11/2016;OUI;Homme;17/02/1974;1;50;2016_11;0
ID_164984;1;06/11/2016;OUI;Femme;08/08/1964;1;60;2016_11;0
ID_165048;1;06/11/2016;OUI;Femme;15/03/1965;0;59;2016_11;1
ID_165193;1;06/11/2016;OUI;Femme;03/02/1977;1;47;2016_11;1
ID_165202;1;06/11/2016;OUI;Femme;04/12/1967;1;57;2016_11;0
ID_165385;1;06/11/2016;OUI;Femme;29/09/1957;1;67;2016_11;1
ID_165405;1;06/11/2016;OUI;Femme;08/08/1962;1;62;2016_11;0
ID_165449;1;06/11/2016;OUI;Femme;05/02/1970;1;54;2016_11;1
ID_165557;1;06/11/2016;OUI;Homme;29/06/1942;1;82;2016_11;1
ID_165561;1;06/11/2016;OUI;Femme;11/07/1969;1;55;2016_11;1
ID_165648;1;06/11/2016;OUI;Femme;30/05/1980;1;44;2016_11;0
ID_165798;1;06/11/2016;OUI;Femme;15/07/1970;1;54;2016_11;1
ID_165908;1;06/11/2016;OUI;Femme;14/12/1943;1;81;2016_11;0
ID_166007;1;06/11/2016;;Femme;05/09/1961;0;63;2016_11;0
ID_166090;1;06/11/2016;OUI;Femme;21/02/1959;1;65;2016_11;0
ID_166378;1;06/11/2016;OUI;Femme;05/05/1959;0;65;2016_11;0
ID_166463;0;06/11/2016;OUI;Femme;13/06/1956;0;68;2016_11;0
ID_166495;1;06/11/2016;OUI;Femme;15/01/1951;1;73;2016_11;0
ID_166594;1;06/11/2016;OUI;Femme;27/04/1963;0;61;2016_11;1
ID_166652;1;06/11/2016;OUI;Femme;18/06/1968;1;56;2016_11;0
ID_166707;1;06/11/2016;OUI;Femme;24/11/1953;1;71;2016_11;0
ID_166790;1;06/11/2016;OUI;Femme;25/08/1971;1;53;2016_11;1
ID_167199;1;06/11/2016;OUI;Femme;27/12/1953;1;71;2016_11;0
ID_167216;1;06/11/2016;OUI;Femme;27/12/1953;1;71;2016_11;0
ID_167320;1;06/11/2016;OUI;Femme;08/07/1960;1;64;2016_11;0
ID_167483;1;06/11/2016;OUI;Femme;05/02/1983;1;41;2016_11;1
ID_167770;1;06/11/2016;OUI;Femme;24/05/1960;1;64;2016_11;0
ID_167801;1;06/11/2016;OUI;Femme;10/09/1971;1;53;2016_11;0
ID_167983;1;06/11/2016;OUI;Femme;01/12/1952;1;72;2016_11;1
ID_168098;1;06/11/2016;OUI;Femme;12/03/1950;1;74;2016_11;1
ID_168251;1;06/11/2016;OUI;Homme;03/07/1981;1;43;2016_11;1
ID_168269;1;06/11/2016;OUI;Femme;05/11/1978;1;46;2016_11;0
ID_168441;1;06/11/2016;OUI;Femme;05/03/1954;0;70;2016_11;0
ID_168597;1;06/11/2016;OUI;Femme;18/06/1962;1;62;2016_11;0
ID_168621;1;06/11/2016;OUI;Femme;31/05/1969;1;55;2016_11;0
ID_168713;1;06/11/2016;OUI;Femme;13/05/1973;1;51;2016_11;0
ID_168737;1;06/11/2016;;Femme;22/12/1969;0;55;2016_11;1
ID_168766;1;06/11/2016;OUI;Femme;17/04/1950;1;74;2016_11;0
ID_168868;1;06/11/2016;OUI;Femme;10/01/1954;0;70;2016_11;0
ID_168992;1;06/11/2016;OUI;Femme;09/12/1979;1;45;2016_11;1
ID_169209;1;06/11/2016;OUI;Femme;23/04/1967;1;57;2016_11;0
ID_169597;1;06/11/2016;OUI;Femme;12/03/1970;1;54;2016_11;0
ID_169654;1;06/11/2016;OUI;Femme;02/10/1978;1;46;2016_11;0
ID_169681;1;06/11/2016;?;Femme;24/12/1982;1;42;2016_11;0
ID_169745;1;06/11/2016;OUI;Femme;14/05/1967;0;57;2016_11;0
ID_169989;1;06/11/2016;OUI;Femme;20/10/1983;1;41;2016_11;0
ID_170019;1;06/11/2016;OUI;Femme;01/04/1953;1;71;2016_11;0
ID_170109;1;06/11/2016;OUI;Femme;26/05/1967;1;57;2016_11;0
ID_170214;1;06/11/2016;OUI;Femme;03/11/1946;1;78;2016_11;1
ID_170366;1;07/11/2016;;Femme;25/11/1983;0;41;2016_11;1
ID_170632;1;07/11/2016;OUI;Femme;19/02/1972;1;52;2016_11;0
ID_170644;1;07/11/2016;OUI;Femme;23/09/1971;1;53;2016_11;1
ID_170647;1;07/11/2016;OUI;Femme;19/05/1964;1;60;2016_11;0
ID_170709;1;07/11/2016;OUI;Femme;10/04/1971;1;53;2016_11;0
ID_170737;1;07/11/2016;OUI;Femme;25/09/1966;0;58;2016_11;1
ID_170796;1;07/11/2016;OUI;Femme;01/07/1970;1;54;2016_11;0
ID_171055;1;07/11/2016;OUI;Femme;21/10/1967;1;57;2016_11;0
ID_171205;1;07/11/2016;OUI;Femme;27/07/1969;0;55;2016_11;1
ID_171469;1;07/11/2016;OUI;Femme;04/06/1978;1;46;2016_11;1
ID_171488;1;07/11/2016;OUI;Femme;19/09/1978;1;46;2016_11;0
ID_171692;1;07/11/2016;OUI;Femme;22/09/1967;1;57;2016_11;0
ID_171730;1;07/11/2016;;Femme;04/04/1950;0;74;2016_11;0
ID_171987;1;07/11/2016;OUI;Femme;23/01/1963;1;61;2016_11;1
ID_172050;1;07/11/2016;OUI;Femme;03/03/1959;1;65;2016_11;0
ID_172220;1;07/11/2016;OUI;Femme;01/01/1952;1;72;2016_11;0
ID_172235;1;07/11/2016;OUI;Femme;17/09/1943;0;81;2016_11;0
ID_172412;1;07/11/2016;OUI;Femme;12/05/1972;1;52;2016_11;1
ID_172464;1;07/11/2016;OUI;Femme;31/12/2000;1;24;2016_11;0
ID_172612;1;07/11/2016;OUI;Femme;27/06/1967;1;57;2016_11;0
ID_172715;1;07/11/2016;OUI;Femme;21/05/1960;1;64;2016_11;1
ID_172993;1;08/11/2016;OUI;Homme;02/02/1984;1;40;2016_11;0
ID_173189;1;08/11/2016;OUI;Femme;20/05/1950;1;74;2016_11;1
ID_173221;1;08/11/2016;OUI;Femme;11/06/1948;1;76;2016_11;0
ID_173262;1;08/11/2016;OUI;Femme;31/07/1963;1;61;2016_11;0
ID_173495;1;08/11/2016;OUI;Femme;09/06/1995;1;29;2016_11;0
ID_173558;1;08/11/2016;NON;Femme;04/07/1974;1;50;2016_11;1
ID_173574;1;08/11/2016;OUI;Femme;16/10/1953;1;71;2016_11;0
ID_173643;1;08/11/2016;OUI;Femme;19/09/1965;0;59;2016_11;0
ID_174073;1;09/11/2016;OUI;Femme;02/08/1971;1;53;2016_11;0
ID_174349;1;09/11/2016;NON;Femme;06/05/1974;0;50;2016_11;0
ID_174444;1;10/11/2016;OUI;Femme;21/05/1963;1;61;2016_11;0
ID_174470;1;10/11/2016;NON;Homme;18/07/1978;1;46;2016_11;0
ID_174479;1;10/11/2016;NON;Femme;04/06/1977;0;47;2016_11;0
ID_174514;1;10/11/2016;OUI;Femme;12/07/1961;1;63;2016_11;0
ID_174626;1;10/11/2016;OUI;Femme;11/01/1984;1;40;2016_11;0
ID_174724;1;10/11/2016;OUI;Femme;24/02/1962;1;62;2016_11;0
ID_174736;1;10/11/2016;OUI;Femme;28/03/1955;1;69;2016_11;0
ID_174745;1;10/11/2016;OUI;Femme;07/09/1948;1;76;2016_11;0
ID_174798;1;10/11/2016;OUI;Femme;04/07/1980;0;44;2016_11;0
ID_174847;1;11/11/2016;NON;Femme;13/02/1958;1;66;2016_11;0
ID_175152;1;11/11/2016;NON;Femme;11/08/1944;1;80;2016_11;0
ID_175205;1;11/11/2016;OUI;Femme;17/09/1940;1;84;2016_11;0
ID_175260;1;11/11/2016;OUI;Femme;26/05/1987;1;37;2016_11;1
ID_175452;1;11/11/2016;OUI;Femme;15/03/1985;1;39;2016_11;0
ID_175680;1;11/11/2016;OUI;Homme;19/05/1966;0;58;2016_11;0
ID_175912;1;12/11/2016;OUI;Femme;06/11/1980;1;44;2016_11;0
ID_175944;1;12/11/2016;NON;Femme;11/04/1959;1;65;2016_11;0
ID_175962;1;12/11/2016;OUI;Femme;13/06/1955;1;69;2016_11;1
ID_175993;1;12/11/2016;OUI;Femme;25/02/1956;1;68;2016_11;0
ID_176404;1;13/11/2016;OUI;Femme;27/08/1954;1;70;2016_11;0
ID_176442;1;13/11/2016;OUI;Femme;03/05/1971;1;53;2016_11;0
ID_176495;1;13/11/2016;NON;Femme;31/12/2000;1;24;2016_11;0
ID_176573;1;13/11/2016;OUI;Femme;09/12/1966;1;58;2016_11;0
ID_176759;1;14/11/2016;OUI;Femme;05/12/1969;1;55;2016_11;0
ID_176889;1;14/11/2016;OUI;Femme;21/07/1957;1;67;2016_11;0
ID_1769;1;16/03/2013;NON;Femme;17/09/1978;0;46;2013_03;0
ID_176903;1;14/11/2016;OUI;Femme;20/02/1980;1;44;2016_11;0
ID_176959;1;14/11/2016;;Femme;04/08/1971;0;53;2016_11;0
ID_177126;1;15/11/2016;NON;Femme;14/12/1971;1;53;2016_11;0
ID_177127;1;15/11/2016;OUI;Femme;24/12/1959;1;65;2016_11;0
ID_177166;1;15/11/2016;NON;Femme;17/07/1952;1;72;2016_11;0
ID_177427;1;15/11/2016;OUI;Femme;11/05/1956;1;68;2016_11;0
ID_177505;1;16/11/2016;OUI;Femme;03/07/1958;1;66;2016_11;0
ID_177894;1;17/11/2016;NON;Femme;07/06/1977;1;47;2016_11;0
ID_177905;1;17/11/2016;OUI;Femme;17/04/1955;1;69;2016_11;0
ID_177935;1;17/11/2016;NON;Femme;13/11/1949;1;75;2016_11;0
ID_178132;1;18/11/2016;OUI;Femme;17/05/1963;1;61;2016_11;0
ID_178312;1;18/11/2016;OUI;Femme;01/01/1971;1;53;2016_11;0
ID_178366;1;18/11/2016;OUI;Femme;02/05/1943;1;81;2016_11;0
ID_178485;1;18/11/2016;NON;Femme;12/06/1980;1;44;2016_11;0
ID_178504;1;18/11/2016;OUI;Femme;25/09/1947;1;77;2016_11;1
ID_178795;1;18/11/2016;OUI;Femme;14/02/1964;1;60;2016_11;0
ID_178821;1;18/11/2016;OUI;Femme;31/12/2000;1;24;2016_11;0
ID_178834;1;18/11/2016;OUI;Femme;07/02/1954;1;70;2016_11;0
ID_178880;1;18/11/2016;OUI;Femme;20/11/1977;1;47;2016_11;0
ID_179004;1;18/11/2016;OUI;Femme;12/03/1978;0;46;2016_11;1
ID_179137;1;18/11/2016;OUI;Homme;05/03/1957;1;67;2016_11;0
ID_179138;1;18/11/2016;OUI;Homme;01/03/1961;1;63;2016_11;1
ID_179240;1;18/11/2016;NON;Femme;20/07/1970;1;54;2016_11;0
ID_179299;1;18/11/2016;OUI;Femme;01/08/1954;1;70;2016_11;0
ID_179334;1;18/11/2016;OUI;Femme;24/04/1957;1;67;2016_11;1
ID_179447;1;18/11/2016;OUI;Femme;05/01/1950;1;74;2016_11;0
ID_179691;1;18/11/2016;OUI;Femme;30/11/1981;1;43;2016_11;0
ID_179808;1;19/11/2016;OUI;Femme;06/09/1964;1;60;2016_11;1
ID_179823;1;19/11/2016;OUI;Femme;18/07/1945;1;79;2016_11;1
ID_180040;1;19/11/2016;OUI;Femme;29/01/1982;1;42;2016_11;0
ID_180053;1;19/11/2016;OUI;Femme;08/07/1966;1;58;2016_11;1
ID_180079;1;19/11/2016;OUI;Femme;07/11/1968;1;56;2016_11;0
ID_180255;1;19/11/2016;OUI;Femme;13/09/1960;1;64;2016_11;0
ID_180281;1;19/11/2016;OUI;Femme;24/06/1954;1;70;2016_11;0
ID_180292;1;19/11/2016;OUI;Femme;15/04/1971;1;53;2016_11;0
ID_180295;1;19/11/2016;OUI;Femme;14/07/1987;1;37;2016_11;0
ID_180357;1;19/11/2016;NON;Femme;24/09/1986;1;38;2016_11;0
ID_180631;1;19/11/2016;OUI;Homme;13/03/1938;1;86;2016_11;1
ID_180725;1;19/11/2016;OUI;Femme;01/06/1969;1;55;2016_11;0
ID_180769;1;19/11/2016;NON;Femme;10/05/1966;1;58;2016_11;1
ID_180832;1;19/11/2016;OUI;Femme;12/12/1953;1;71;2016_11;0
ID_180903;1;19/11/2016;OUI;Femme;12/03/1947;1;77;2016_11;0
ID_180964;1;19/11/2016;OUI;Homme;11/05/1960;1;64;2016_11;0
ID_181061;1;19/11/2016;OUI;Homme;03/06/1975;1;49;2016_11;0
ID_181156;1;20/11/2016;OUI;Femme;08/05/1949;1;75;2016_11;1
ID_181158;1;20/11/2016;OUI;Femme;15/09/1968;1;56;2016_11;0
ID_181175;1;20/11/2016;OUI;Femme;05/07/1969;0;55;2016_11;0
ID_18127;1;24/05/2013;OUI;Femme;21/03/1951;1;73;2013_05;0
ID_181384;1;20/11/2016;OUI;Femme;22/12/1968;1;56;2016_11;0
ID_181512;1;21/11/2016;OUI;Femme;29/05/1953;1;71;2016_11;0
ID_181541;1;21/11/2016;NON;Femme;05/01/1957;1;67;2016_11;0
ID_18170;1;24/05/2013;OUI;Femme;21/11/1980;1;44;2013_05;0
ID_181702;1;22/11/2016;OUI;Homme;06/06/1972;1;52;2016_11;0
ID_181773;1;23/11/2016;OUI;Femme;28/10/1983;1;41;2016_11;0
ID_181863;1;23/11/2016;NON;Femme;24/08/1960;1;64;2016_11;0
ID_181877;1;23/11/2016;NON;Homme;13/02/1987;1;37;2016_11;0
ID_181885;1;23/11/2016;OUI;Homme;12/05/1950;1;74;2016_11;0
ID_181950;1;24/11/2016;OUI;Femme;17/08/1965;1;59;2016_11;0
ID_182067;1;24/11/2016;OUI;Femme;29/08/1961;1;63;2016_11;1
ID_182247;1;25/11/2016;OUI;Homme;20/09/1957;1;67;2016_11;1
ID_182297;1;25/11/2016;OUI;Femme;05/06/1959;1;65;2016_11;0
ID_182311;1;25/11/2016;OUI;Femme;02/04/1953;1;71;2016_11;0
ID_182494;1;25/11/2016;OUI;Homme;21/06/1955;1;69;2016_11;0
ID_182508;1;25/11/2016;OUI;Homme;07/12/1949;0;75;2016_11;0
ID_182652;0;25/11/2016;NON;Femme;06/12/1963;0;61;2016_11;1
ID_182719;1;25/11/2016;OUI;Femme;25/12/1972;1;52;2016_11;0
ID_182763;1;25/11/2016;OUI;Femme;11/08/1966;1;58;2016_11;0
ID_182897;1;25/11/2016;OUI;Femme;06/01/1978;1;46;2016_11;1
ID_182939;1;25/11/2016;OUI;Femme;26/02/1950;1;74;2016_11;0
ID_183095;1;25/11/2016;NON;Femme;30/08/1975;1;49;2016_11;0
ID_183124;1;25/11/2016;OUI;Femme;23/12/1952;1;72;2016_11;1
ID_183271;1;25/11/2016;OUI;Homme;31/07/1967;1;57;2016_11;0
ID_183412;1;25/11/2016;OUI;Femme;05/07/1970;1;54;2016_11;0
ID_183699;1;26/11/2016;OUI;Femme;12/03/1975;1;49;2016_11;0
ID_183719;1;26/11/2016;NON;Femme;21/02/1964;1;60;2016_11;0
ID_183787;1;26/11/2016;NON;Femme;02/09/1951;1;73;2016_11;0
ID_183933;1;26/11/2016;NON;Femme;14/02/1973;1;51;2016_11;0
ID_184071;1;27/11/2016;NON;Femme;29/12/1966;1;58;2016_11;0
ID_184117;1;27/11/2016;OUI;Femme;31/03/1964;0;60;2016_11;1
ID_184160;1;27/11/2016;;Femme;19/02/1964;0;60;2016_11;0
ID_184185;1;27/11/2016;NON;Femme;15/04/1974;1;50;2016_11;0
ID_184257;1;27/11/2016;OUI;Femme;08/10/1975;1;49;2016_11;0
ID_184471;1;28/11/2016;NON;Femme;04/05/1958;1;66;2016_11;0
ID_184532;1;28/11/2016;OUI;Femme;18/06/1965;1;59;2016_11;0
ID_184565;1;28/11/2016;NON;Femme;14/08/1966;1;58;2016_11;0
ID_184648;1;29/11/2016;OUI;Femme;28/03/1981;1;43;2016_11;0
ID_184824;1;30/11/2016;NON;Femme;11/03/1961;1;63;2016_11;0
ID_184890;1;30/11/2016;;Homme;20/08/1983;0;41;2016_11;0
ID_184998;1;01/12/2016;OUI;Femme;31/12/2008;1;16;2016_12;0
ID_185166;1;02/12/2016;;Femme;18/08/1957;0;67;2016_12;1
ID_185180;1;02/12/2016;OUI;Femme;20/10/1962;1;62;2016_12;0
ID_185379;1;02/12/2016;OUI;Femme;19/10/1956;1;68;2016_12;0
ID_185589;1;03/12/2016;OUI;Femme;03/04/1949;1;75;2016_12;0
ID_185636;1;03/12/2016;NON;Femme;21/04/1954;1;70;2016_12;0
ID_185816;1;05/12/2016;OUI;Femme;29/05/1952;1;72;2016_12;0
ID_185821;1;05/12/2016;NON;Femme;15/08/1984;1;40;2016_12;1
ID_185844;1;05/12/2016;NON;Femme;30/10/1980;1;44;2016_12;0
ID_185874;1;05/12/2016;NON;Homme;09/09/1971;1;53;2016_12;0
ID_185922;1;06/12/2016;NON;Homme;04/02/1971;1;53;2016_12;0
ID_185933;1;06/12/2016;NON;Femme;30/04/1971;1;53;2016_12;0
ID_186056;1;07/12/2016;NON;Homme;01/03/1961;1;63;2016_12;0
ID_186262;1;08/12/2016;OUI;Femme;21/05/1982;1;42;2016_12;0
ID_186513;1;08/12/2016;OUI;Femme;02/02/1976;1;48;2016_12;0
ID_186716;1;08/12/2016;OUI;Femme;13/06/1965;1;59;2016_12;0
ID_186721;1;08/12/2016;OUI;Femme;31/03/1966;1;58;2016_12;0
ID_186891;1;09/12/2016;OUI;Femme;14/08/1969;1;55;2016_12;1
ID_186979;1;09/12/2016;OUI;Homme;19/12/1971;1;53;2016_12;0
ID_18698;1;24/05/2013;OUI;Femme;28/03/1986;1;38;2013_05;0
ID_186992;1;09/12/2016;OUI;Femme;18/04/1982;1;42;2016_12;0
ID_187146;1;09/12/2016;OUI;Homme;16/08/1962;1;62;2016_12;0
ID_187282;1;10/12/2016;NON;Femme;16/01/1979;1;45;2016_12;0
ID_187407;1;10/12/2016;OUI;Femme;30/08/1968;1;56;2016_12;1
ID_187499;1;10/12/2016;OUI;Femme;30/09/1958;1;66;2016_12;0
ID_187572;1;11/12/2016;NON;Femme;16/03/1962;0;62;2016_12;1
ID_187874;1;12/12/2016;OUI;Femme;10/02/1980;1;44;2016_12;0
ID_188007;1;12/12/2016;OUI;Femme;18/01/1960;1;64;2016_12;0
ID_188160;1;12/12/2016;OUI;Femme;25/04/1959;1;65;2016_12;0
ID_188167;1;12/12/2016;OUI;Homme;25/06/1969;1;55;2016_12;0
ID_188191;1;12/12/2016;OUI;Femme;05/10/1956;1;68;2016_12;0
ID_188319;1;12/12/2016;OUI;Homme;12/11/1959;1;65;2016_12;0
ID_188460;1;12/12/2016;;Femme;19/01/1959;0;65;2016_12;0
ID_188586;1;12/12/2016;OUI;Homme;28/05/1962;0;62;2016_12;0
ID_188675;1;12/12/2016;OUI;Femme;13/12/1965;1;59;2016_12;0
ID_188685;1;12/12/2016;OUI;Homme;13/07/1954;1;70;2016_12;0
ID_188703;1;12/12/2016;OUI;Femme;24/04/1946;1;78;2016_12;0
ID_188983;1;12/12/2016;OUI;Femme;16/10/1965;1;59;2016_12;1
ID_189168;1;12/12/2016;NON;Homme;26/01/1974;1;50;2016_12;0
ID_189177;1;12/12/2016;OUI;Homme;07/02/1954;1;70;2016_12;0
ID_189290;1;12/12/2016;OUI;Femme;28/12/1959;1;65;2016_12;0
ID_189951;1;15/12/2016;OUI;Femme;28/02/1957;1;67;2016_12;0
ID_190204;1;15/12/2016;?;Femme;06/01/1967;1;57;2016_12;0
ID_190318;1;15/12/2016;OUI;Femme;16/03/1951;1;73;2016_12;0
ID_190384;1;15/12/2016;OUI;Femme;01/01/1971;1;53;2016_12;1
ID_190390;1;15/12/2016;OUI;Femme;07/12/1968;1;56;2016_12;0
ID_190457;1;15/12/2016;OUI;Femme;26/07/1959;1;65;2016_12;0
ID_190551;1;15/12/2016;OUI;Femme;20/08/1950;1;74;2016_12;0
ID_190735;1;15/12/2016;OUI;Femme;01/01/1971;1;53;2016_12;1
ID_190856;1;15/12/2016;OUI;Femme;05/07/1944;1;80;2016_12;1
ID_190874;1;15/12/2016;OUI;Femme;26/07/1974;1;50;2016_12;0
ID_190879;1;15/12/2016;OUI;Femme;23/09/1978;1;46;2016_12;1
ID_190939;1;15/12/2016;OUI;Femme;23/09/1953;1;71;2016_12;0
ID_190962;1;15/12/2016;OUI;Femme;20/08/1966;1;58;2016_12;0
ID_190991;1;15/12/2016;OUI;Femme;13/02/1961;1;63;2016_12;1
ID_191011;1;15/12/2016;OUI;Femme;27/10/1957;0;67;2016_12;1
ID_191050;1;15/12/2016;NON;Homme;27/04/1966;0;58;2016_12;1
ID_191756;1;16/12/2016;OUI;Femme;26/10/1939;1;85;2016_12;0
ID_191873;1;16/12/2016;OUI;Femme;31/03/1957;1;67;2016_12;0
ID_192193;1;17/12/2016;OUI;Femme;13/05/1982;1;42;2016_12;0
ID_192208;1;17/12/2016;OUI;Femme;24/09/1959;1;65;2016_12;0
ID_192285;1;17/12/2016;OUI;Femme;14/02/1951;1;73;2016_12;0
ID_192566;1;19/12/2016;OUI;Femme;04/07/1972;1;52;2016_12;0
ID_192701;1;20/12/2016;NON;Femme;13/02/1969;1;55;2016_12;0
ID_192758;1;21/12/2016;OUI;Homme;13/02/1954;1;70;2016_12;0
ID_192808;1;22/12/2016;;Femme;25/05/1979;0;45;2016_12;0
ID_192913;1;23/12/2016;NON;Homme;11/01/1961;1;63;2016_12;0
ID_193192;1;28/12/2016;NON;Femme;03/06/1978;1;46;2016_12;0
ID_193196;1;28/12/2016;NON;Femme;12/07/1964;1;60;2016_12;0
ID_193216;1;29/12/2016;OUI;Femme;23/01/1956;1;68;2016_12;0
ID_1933;1;20/03/2013;NON;Femme;21/01/1972;1;52;2013_03;0
ID_193310;1;30/12/2016;OUI;Femme;05/06/1969;1;55;2016_12;0
ID_193504;1;03/01/2017;NON;Femme;25/06/1982;1;42;2017_01;0
ID_193513;1;03/01/2017;NON;Femme;11/05/1975;0;49;2017_01;0
ID_193650;1;06/01/2017;OUI;Femme;06/11/1969;1;55;2017_01;0
ID_193675;1;06/01/2017;OUI;Homme;23/09/1951;1;73;2017_01;0
ID_193695;1;06/01/2017;OUI;Femme;20/10/1961;1;63;2017_01;0
ID_1937;1;20/03/2013;NON;Femme;03/02/1965;1;59;2013_03;0
ID_193769;1;06/01/2017;OUI;Femme;20/07/1943;1;81;2017_01;0
ID_193867;1;06/01/2017;OUI;Femme;14/12/1974;1;50;2017_01;1
ID_19419;1;24/05/2013;OUI;Femme;17/10/1949;1;75;2013_05;0
ID_194397;1;06/01/2017;OUI;Femme;27/12/1976;0;48;2017_01;0
ID_194578;1;06/01/2017;OUI;Femme;04/07/1976;0;48;2017_01;1
ID_194728;1;06/01/2017;OUI;Femme;15/12/1979;1;45;2017_01;0
ID_194863;1;06/01/2017;OUI;Femme;16/06/1968;1;56;2017_01;0
ID_195043;1;07/01/2017;OUI;Femme;28/05/1974;1;50;2017_01;0
ID_195119;1;07/01/2017;OUI;Femme;05/04/1975;1;49;2017_01;0
ID_195172;1;07/01/2017;OUI;Femme;23/09/1968;1;56;2017_01;0
ID_19533;1;24/05/2013;OUI;Femme;26/01/1958;1;66;2013_05;0
ID_195344;1;07/01/2017;OUI;Femme;27/05/1964;1;60;2017_01;0
